No.,Time,Source,Destination,Protocol,Length,Info
27213,117.321901,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
27214,117.352344,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27215,117.364823,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
27216,117.374261,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27217,117.39838,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
27218,117.399329,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
27219,117.420533,10.239.16.243,10.14.228.245,TLSv1.2,114,Application Data
27220,117.451258,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27238,117.490295,10.14.228.245,10.239.16.243,TLSv1.2,103,Application Data
27239,117.490397,10.14.228.245,10.79.81.239,TLSv1.2,113,Application Data
27240,117.4916,10.239.16.243,10.14.228.245,TCP,56,45593  >  443 [ACK] Seq=3289 Ack=7388 Win=131008 Len=0 TSval=3971785346 TSecr=764932028
27242,117.861246,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
27243,117.861637,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
27244,117.861894,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
27245,117.86217,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
27246,117.862395,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
27247,117.862875,10.41.173.107,10.236.108.72,QUIC,260,"Protected Payload (KP0), DCID=8c33006501f726fd"
27248,117.936035,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
27261,117.994278,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
27262,117.998998,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
27263,117.999791,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
27264,118.050278,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
27265,118.207004,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
27266,118.257298,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
27267,118.270768,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
27268,118.348287,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11be9
27269,118.404755,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
27270,118.405272,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
27271,118.4055,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
27272,118.405687,10.41.173.107,10.174.157.59,QUIC,356,"Protected Payload (KP0), DCID=b72d008102e41e26"
27273,118.444267,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27274,118.456788,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
27275,118.474262,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27276,118.484282,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
27277,118.48539,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
27297,118.542288,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27311,119.51767,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27312,119.517678,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27313,119.51768,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27314,119.517681,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27315,119.517683,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27316,119.517684,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27317,119.517686,10.174.157.59,10.41.173.107,QUIC,944,Protected Payload (KP0)
27318,119.517687,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27319,119.517688,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27320,119.517689,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27321,119.517691,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27322,119.517692,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27323,119.517693,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27324,119.517694,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27325,119.519113,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
27326,119.528445,10.174.157.59,10.41.173.107,QUIC,1232,Protected Payload (KP0)
27327,119.528449,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27328,119.528452,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27329,119.528453,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27330,119.528455,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27331,119.528457,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27332,119.528459,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27333,119.528461,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27334,119.528463,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27335,119.528466,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27336,119.528467,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27337,119.528469,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27338,119.528471,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27339,119.528473,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27340,119.528475,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27341,119.528477,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27342,119.528479,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27343,119.528481,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27344,119.528483,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27345,119.528485,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27346,119.528487,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27347,119.528488,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27348,119.52849,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27349,119.528492,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27350,119.528494,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27351,119.528496,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27352,119.528498,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27353,119.5285,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27354,119.528502,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27355,119.528504,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27356,119.528507,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27357,119.528508,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27358,119.528511,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27359,119.528513,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27360,119.531401,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
27361,119.534404,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27362,119.534407,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27363,119.534409,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27364,119.534411,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27365,119.534412,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27366,119.534413,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27367,119.534414,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27368,119.534416,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27369,119.534417,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27370,119.534418,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27371,119.53442,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27372,119.534422,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27373,119.534423,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27374,119.534424,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27375,119.534425,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27376,119.534426,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27377,119.534428,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27378,119.534429,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27379,119.53443,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27380,119.534431,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27381,119.534432,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27382,119.534434,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27383,119.534435,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27384,119.534436,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27385,119.534438,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27386,119.534439,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27387,119.53444,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27388,119.534442,10.174.157.59,10.41.173.107,QUIC,1264,Protected Payload (KP0)
27389,119.534443,10.174.157.59,10.41.173.107,QUIC,208,Protected Payload (KP0)
27390,119.536909,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
27391,119.576342,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27394,119.607185,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27396,119.612239,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=812d007605c033f9"
27397,119.612326,10.41.173.107,10.174.157.59,QUIC,484,"Protected Payload (KP0), DCID=812d007605c033f9"
27398,119.612454,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=812d007605c033f9"
27399,119.612526,10.41.173.107,10.174.157.59,QUIC,196,"Protected Payload (KP0), DCID=812d007605c033f9"
27470,119.646557,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
27635,119.658732,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=812d007605c033f9"
27701,119.664377,10.41.173.107,10.174.157.59,QUIC,1060,"Protected Payload (KP0), DCID=812d007605c033f9"
27972,119.681191,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
28170,119.710545,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
28185,119.716247,10.174.157.59,10.41.173.107,QUIC,1168,Protected Payload (KP0)
28186,119.716702,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
28374,119.760322,10.174.157.59,10.41.173.107,QUIC,688,Protected Payload (KP0)
28406,119.760576,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=812d007605c033f9"
28906,119.811456,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30695,120.106414,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
30697,120.16022,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
30698,120.205331,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
30699,120.215119,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
30700,120.215257,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30701,120.215318,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30702,120.215374,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30703,120.215433,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30704,120.215495,10.41.173.107,10.174.157.59,QUIC,1156,"Protected Payload (KP0), DCID=b72d008102e41e26"
30705,120.218603,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
30706,120.242424,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30707,120.254707,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
30708,120.268421,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30709,120.274228,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
30710,120.275164,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
30711,120.319434,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30772,122.694097,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
30773,122.694522,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30774,122.694755,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
30775,122.694911,10.41.173.107,10.174.157.59,QUIC,324,"Protected Payload (KP0), DCID=b72d008102e41e26"
30776,122.76135,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30777,122.773832,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
30778,122.785379,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30779,122.790247,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
30780,122.791495,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
30781,122.835228,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
30833,124.150864,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4df8
32431,126.274447,10.41.173.107,10.174.157.59,QUIC,132,"Protected Payload (KP0), DCID=b72d008102e41e26"
32432,126.27485,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
32433,126.27504,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
32434,126.27521,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
32435,126.275371,10.41.173.107,10.174.157.59,QUIC,1284,"Protected Payload (KP0), DCID=b72d008102e41e26"
32436,126.275504,10.41.173.107,10.174.157.59,QUIC,612,"Protected Payload (KP0), DCID=b72d008102e41e26"
32437,126.325322,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
32438,126.338881,10.41.173.107,10.174.157.59,QUIC,68,"Protected Payload (KP0), DCID=b72d008102e41e26"
32444,126.350223,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
32446,126.360287,10.174.157.59,10.41.173.107,QUIC,464,Protected Payload (KP0)
32447,126.36168,10.41.173.107,10.174.157.59,QUIC,100,"Protected Payload (KP0), DCID=b72d008102e41e26"
32448,126.403258,10.174.157.59,10.41.173.107,QUIC,80,Protected Payload (KP0)
32455,126.8674,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x34e11be9
32488,127.483671,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32489,127.483795,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32490,127.483845,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32491,127.483889,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32492,127.483935,10.41.173.107,10.236.108.72,QUIC,580,"Protected Payload (KP0), DCID=8c33006501f726fd"
32493,127.484572,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32494,127.48463,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32495,127.484692,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32496,127.484736,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32497,127.48478,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32498,127.484818,10.41.173.107,10.236.108.72,QUIC,292,"Protected Payload (KP0), DCID=8c33006501f726fd"
32513,127.544213,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32515,127.566288,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32517,127.610236,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32518,127.614281,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32519,127.624676,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
32520,127.629153,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
32521,127.629839,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
32523,127.669214,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32585,129.52126,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32586,129.521349,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32587,129.521401,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32588,129.521438,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
32589,129.522308,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32590,129.522363,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32591,129.52241,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32592,129.522448,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
32599,129.58017,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32601,129.636168,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32602,129.640251,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32603,129.649548,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
32604,129.652176,10.236.108.72,10.41.173.107,QUIC,144,Protected Payload (KP0)
32605,129.652907,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
32606,129.696191,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32670,131.557705,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32671,131.557839,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32672,131.557948,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32673,131.557981,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
32674,131.558326,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32675,131.558502,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32676,131.558546,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32677,131.558576,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
32684,131.63825,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32686,131.694349,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32687,131.694354,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32688,131.707854,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
32689,131.709232,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
32690,131.709856,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
32694,131.749176,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
32806,132.718688,10.35.88.127,10.59.108.53,DHCP,342,DHCP Discover - Transaction ID 0x8f0b4df8
32872,133.597124,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32873,133.597174,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32874,133.597205,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32875,133.597228,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
32876,133.597693,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32877,133.597724,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32878,133.597754,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
32879,133.597779,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
33155,133.658212,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33161,133.708334,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33162,133.710252,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33163,133.710255,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
33164,133.710938,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
33167,133.732391,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
33168,133.73303,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
33169,133.761304,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33197,133.876951,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33198,133.877053,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33199,133.87713,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33200,133.877196,10.41.173.107,10.236.108.72,QUIC,516,"Protected Payload (KP0), DCID=8c33006501f726fd"
33201,133.878152,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33202,133.878246,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33203,133.878317,10.41.173.107,10.236.108.72,QUIC,1284,"Protected Payload (KP0), DCID=8c33006501f726fd"
33204,133.878386,10.41.173.107,10.236.108.72,QUIC,484,"Protected Payload (KP0), DCID=8c33006501f726fd"
33208,133.928201,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33209,133.985258,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
33210,133.997719,10.41.173.107,10.236.108.72,QUIC,68,"Protected Payload (KP0), DCID=8c33006501f726fd"
33211,134.002285,10.236.108.72,10.41.173.107,QUIC,112,Protected Payload (KP0)
33212,134.002824,10.41.173.107,10.236.108.72,QUIC,100,"Protected Payload (KP0), DCID=8c33006501f726fd"
33213,134.053175,10.236.108.72,10.41.173.107,QUIC,80,Protected Payload (KP0)
33440,134.847956,10.239.16.243,10.166.154.164,QUIC,1382,"Initial, DCID=1544b8881867c006, SCID=3d3886f5321c010b, PKN: 0, CRYPTO, PADDING"
33468,134.880601,10.166.154.164,10.239.16.243,QUIC,1232,"Handshake, DCID=3d3886f5321c010b, SCID=053c4600668825a03aba0b29f8843925056e4ca8"
33469,134.880682,10.166.154.164,10.79.81.239,QUIC,1242,"Handshake, DCID=3d3886f5321c010b, SCID=053c4600668825a03aba0b29f8843925056e4ca8"
33510,134.900558,10.239.16.243,10.166.154.164,QUIC,146,"Handshake, DCID=053c4600668825a03aba0b29f8843925056e4ca8, SCID=3d3886f5321c010b"
33511,134.90065,10.239.16.243,10.166.154.164,QUIC,1382,"Initial, DCID=053c4600668825a03aba0b29f8843925056e4ca8, SCID=3d3886f5321c010b, PKN: 1, ACK, PADDING"
33523,134.907022,10.239.16.243,10.166.154.164,QUIC,754,"Protected Payload (KP0), DCID=053c4600668825a03aba0b29f8843925056e4ca8"
33524,134.907081,10.239.16.243,10.166.154.164,QUIC,154,"Protected Payload (KP0), DCID=053c4600668825a03aba0b29f8843925056e4ca8"
33536,134.93335,10.166.154.164,10.239.16.243,QUIC,851,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33537,134.933351,10.166.154.164,10.239.16.243,QUIC,64,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33538,134.933402,10.166.154.164,10.79.81.239,QUIC,861,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33539,134.933416,10.166.154.164,10.79.81.239,QUIC,74,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33540,134.934457,10.239.16.243,10.166.154.164,QUIC,75,"Protected Payload (KP0), DCID=053c4600668825a03aba0b29f8843925056e4ca8"
33541,134.936167,10.166.154.164,10.239.16.243,QUIC,64,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33542,134.93617,10.166.154.164,10.239.16.243,QUIC,89,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33543,134.936211,10.166.154.164,10.79.81.239,QUIC,74,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33544,134.936222,10.166.154.164,10.79.81.239,QUIC,99,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33545,134.936711,10.239.16.243,10.166.154.164,QUIC,75,"Protected Payload (KP0), DCID=053c4600668825a03aba0b29f8843925056e4ca8"
33546,134.937923,10.166.154.164,10.239.16.243,QUIC,63,"Protected Payload (KP0), DCID=3d3886f5321c010b"
33547,134.937924,10.166.154.164,10.239.16.243,QUIC,63,"Protected Payload (KP0), DCID=3d3886f5321c010b"
